CodigoIBGE,MediaMovelEmpregabilidade
2914653,-0.1182911991347843
2914703,0.2289611496772622
2914802,0.9430727023319616
2914901,-0.446388210830847
2915007,-0.0604960677555958
2915106,0.0116168304639762
2915205,0.6752764412931543
2915304,0.3852080123266569
2915353,1.4602573210198122
2915403,0.5175983436852999
2915502,0.1302693971132302
2915601,0.516137357054146
2915700,0.4174203422846806
2915809,0.2391581632653064
2915908,-0.6306899199298014
2916005,-0.27467999780256
2916104,-0.0409440049787908
2916203,0.46952765517889
2916302,0.9861932938856016
2916401,4.071842927264614
2916500,0.4406521652045028
2916609,0.8771929824561404
2916708,-0.7876496534341525
2916807,0.0953197979220282
2916856,1.438353389246789
2916906,-0.4905895995004905
2917003,0.1361885977270592
2917102,1.038637307852098
2917201,0.3422313483915126
2917300,0.0827540549486924
2917334,0.1730253482135132
2917359,3.402777777777779
2917409,0.2123854236530293
2917508,1.08367090161419
2917607,0.6159359426619632
2917706,-0.2220420142106888
2917805,1.6622159245735464
2917904,-0.929042210068714
2918001,0.8008226901732258
2918100,0.3161435544652115
2918209,0.3673943444973808
2918308,0.4946932901601007
2918357,-0.521396570369226
2918407,0.8036534672278576
2918456,-0.2181940248405506
2918506,0.058799317927912
2918555,-0.1653439153439153
2918605,4.60332143958416
2918704,2.089246294544308
2918753,0.0458190148911798
2918803,0.1612531674729326
2918902,9.597729928225672
2919009,0.8310249307479222
2919058,3.7007434154171876e-17
2919108,-0.0179153678025009
2919157,0.4997408751017991
2919207,4.344215505881352
2919306,0.8486689297838127
2919405,1.242965634049063
2919504,0.1689092059111034
2919553,2.4820777933582243
2919603,0.0620732464307883
2919702,0.0658819395643007
2919801,0.3588909506028603
2919900,0.0
2919926,-0.3294492994867525
2919959,0.9236168837166344
2920007,-0.2220002220002222
2920106,0.2206287920573635
2920205,-0.7482821128957462
2920304,1.1875603057967787
2920403,0.6649401553860155
2920452,-0.0343831660019254
2920502,1.352426412092283
2920601,2.569225092915058
2920700,0.3552420813310597
2920809,-0.3518029903254178
2920908,0.5508454279829479
2921005,0.4114585650104532
2921054,-0.0471209122608613
2921104,2.470651871993919
2921203,0.7520880338835451
2921302,0.6121021336131514
2921401,-0.0103090657924578
2921450,0.2691747419089239
2921500,0.1438887438847283
2921609,-0.1013787510137875
2921708,0.3405704555129842
2921807,0.1742615666114838
2921906,0.7997692469058088
2922003,-0.0540127303850691
2922052,0.207600625244236
2922102,0.0290748386346455
2922201,0.3577977548190885
2922250,0.9102409824431484
2922300,-0.2374641042633091
2922409,1.8293670066375267
2922508,0.7328713312461158
2922607,0.1613033309137833
2922656,0.0845551553278202
2922706,0.2386065378191363
2922730,0.3219445450521147
2922755,0.1244524093986459
2922805,0.5987034972542219
2922854,-0.1738374619730551
2922904,0.6501776258462364
2923001,-0.1281158166982953
2923035,0.0287703550261808
2923050,0.0301386377335744
2923100,0.3412325027589011
2923209,4.486548171770703
2923308,0.5257623554153522
2923357,-0.0910249408337886
2923407,0.4193683667215072
2923506,-0.5507618872774004
2923605,0.1981767736821245
2923704,-0.0217296827466319
2923803,0.7059105049054798
2923902,-0.2446611443151236
2924009,-0.6350243123593875
2924058,0.3899490629036582
2924108,0.0260294653547815
2924207,0.0468625521345892
2924306,0.0079600089152101
2924405,0.1649370564530508
2924504,0.1542699724517906
2924603,0.1955682533204088
2924652,0.1720793442212629
2924678,0.1306506401881369
2924702,0.200517700244267
2924801,0.3390405153415832
2924900,-0.080915968766436
2925006,0.5827020727545159
2925105,0.4562792560350317
2925204,1.0971117663995873
2925253,0.1065927623514362
2925303,0.9536585811020464
2925402,0.2503677275999125
2925501,-0.0222026838604249
2925600,-0.0425251429907932
2925709,-0.1028568489804314
2925758,0.1978138740999468
2925808,0.6501634523071688
2925907,0.1323601709337063
2925931,0.2371514720330657
2925956,0.2323921451454941
2926004,0.2061214171819702
